date,hour,visitors,tickets_online,tickets_offline,revenue_tickets,revenue_gastro,revenue_parking,facility_zone,notes
2025-12-30,13,34,17,17,1493.69,744.32,237.5,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-12-30,14,40,20,20,1292.95,817.74,160.61,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-12-30,15,35,18,17,1509.86,363.13,239.56,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-12-30,16,36,18,18,1229.41,815.01,169.76,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-12-30,17,29,15,14,1121.38,523.1,99.75,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-12-30,18,22,11,11,778.41,451.78,136.5,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-12-30,19,23,11,12,1038.13,372.92,75.78,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-12-30,20,17,8,9,628.63,273.62,54.03,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-12-31,9,27,14,13,876.51,315.86,179.95,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-12-31,10,20,10,10,907.83,249.86,95.64,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-12-31,11,33,17,16,1200.66,677.46,165.85,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-12-31,12,30,15,15,1265.0,322.03,79.58,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-12-31,13,33,17,16,1149.76,699.16,179.34,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-12-31,14,43,22,21,1616.63,485.44,299.82,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-12-31,15,37,19,18,1352.76,533.24,122.64,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-12-31,16,27,14,13,1111.22,607.74,183.21,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-12-31,17,25,13,12,907.63,368.33,65.01,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-12-31,18,21,10,11,934.18,414.67,53.43,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-12-31,19,27,14,13,1123.69,246.2,101.57,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2025-12-31,20,21,10,11,942.51,278.81,154.04,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-01,9,28,14,14,1064.66,388.69,105.28,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-01,10,29,15,14,1144.55,535.94,192.03,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-01,11,35,18,17,1406.45,639.55,235.07,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-01,12,44,22,22,1671.46,794.76,243.99,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-01,13,47,24,23,1552.01,1073.34,268.04,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-01,14,52,27,25,2380.76,658.11,314.88,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-01,15,51,26,25,1754.34,1005.55,356.92,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-01,16,40,20,20,1795.48,809.32,220.01,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-01,17,33,17,16,1436.84,599.8,247.08,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-01,18,27,14,13,976.07,401.22,119.92,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-01,19,36,18,18,1481.5,419.72,220.78,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-01,20,31,16,15,1102.29,511.03,199.16,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-02,9,29,15,14,1163.39,604.24,194.39,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-02,10,24,12,12,1104.57,276.86,71.71,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-02,11,32,16,16,1437.87,629.79,109.29,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-02,12,37,19,18,1586.39,506.86,109.02,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-02,13,34,17,17,1255.05,681.13,141.32,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-02,14,47,24,23,1699.94,616.49,317.54,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-02,15,30,15,15,1240.12,666.61,85.68,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-02,16,36,18,18,1664.31,576.24,246.15,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-02,17,28,14,14,920.22,586.86,89.23,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-02,18,29,15,14,1020.94,427.13,155.06,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-02,19,28,14,14,1037.74,532.54,179.05,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-02,20,22,11,11,875.63,392.36,74.45,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-03,9,50,31,19,1818.82,982.84,167.15,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-03,10,54,33,21,2388.51,856.12,341.16,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-03,11,70,43,27,2949.51,1025.33,512.86,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-03,12,76,47,29,2898.11,724.14,265.78,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-03,13,78,48,30,2898.12,1611.89,269.32,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-03,14,84,52,32,3597.55,1492.98,314.51,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-03,15,76,47,29,2588.78,1092.1,413.69,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-03,16,63,39,24,2184.36,1293.63,251.43,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-03,17,58,35,23,2409.43,796.32,402.51,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-03,18,64,39,25,3067.36,883.09,448.44,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-03,19,48,29,19,2264.13,1049.03,216.81,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-03,20,52,32,20,1854.04,997.38,164.11,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-04,9,41,25,16,1422.85,579.42,235.86,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-04,10,37,22,15,1206.12,787.05,139.82,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-04,11,48,29,19,2299.91,876.84,276.86,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-04,12,57,35,22,1842.0,1063.42,261.28,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-04,13,58,35,23,2296.24,646.34,346.61,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-04,14,75,46,29,3156.37,991.17,435.62,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-04,15,62,38,24,2584.79,677.06,412.5,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-04,16,53,32,21,1784.97,1010.32,163.7,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-04,17,52,32,20,1829.27,613.42,198.38,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-04,18,46,28,18,1857.04,543.88,276.79,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-04,19,41,25,16,1637.61,488.22,293.79,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-04,20,42,26,16,1566.17,379.61,246.04,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-05,9,33,17,16,1409.24,365.9,97.36,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-05,10,26,13,13,1044.87,497.38,78.17,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-05,11,33,17,16,1578.02,433.76,159.11,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-05,12,42,21,21,1411.07,480.72,113.28,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-05,13,41,21,20,1517.14,792.92,121.97,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-05,14,54,28,26,2383.09,520.69,365.04,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-05,15,41,21,20,1546.54,620.25,229.97,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-05,16,36,18,18,1658.0,370.85,236.69,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-05,17,35,18,17,1658.89,448.2,155.0,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-05,18,33,17,16,1505.15,666.55,189.56,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-05,19,28,14,14,1207.88,274.99,201.95,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-05,20,25,13,12,863.76,370.61,136.34,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-06,9,30,15,15,1047.01,429.5,128.79,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-06,10,25,13,12,811.53,464.56,167.32,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-06,11,36,18,18,1682.15,380.92,164.03,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-06,12,39,20,19,1276.69,493.84,158.78,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-06,13,42,21,21,1859.78,717.07,223.65,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-06,14,38,19,19,1810.56,698.36,159.28,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-06,15,36,18,18,1206.86,657.5,134.74,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-06,16,38,19,19,1426.22,701.79,168.13,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-06,17,37,19,18,1768.77,361.27,211.53,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-06,18,26,13,13,897.28,542.98,175.74,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-06,19,29,15,14,1156.12,358.8,213.17,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-06,20,26,13,13,852.95,315.07,148.63,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-07,9,27,14,13,1062.33,545.88,127.99,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-07,10,32,16,16,1462.57,488.29,98.99,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-07,11,28,14,14,941.98,413.64,148.0,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-07,12,40,20,20,1280.11,410.9,220.84,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-07,13,41,21,20,1645.47,487.73,240.15,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-07,14,44,22,22,2077.05,619.82,121.94,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-07,15,46,23,23,1884.27,813.12,223.82,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-07,16,45,23,22,1913.16,856.03,138.16,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-07,17,35,18,17,1311.16,721.64,256.28,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-07,18,28,14,14,1026.81,456.62,168.29,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-07,19,31,16,15,1061.66,590.12,189.34,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-07,20,28,14,14,943.92,491.45,96.26,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-08,9,32,16,16,1258.01,638.08,194.69,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-08,10,30,15,15,1011.73,444.08,213.99,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-08,11,38,19,19,1685.46,581.67,220.11,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-08,12,35,18,17,1655.47,380.97,174.8,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-08,13,44,22,22,2066.46,912.71,216.25,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-08,14,47,24,23,1886.27,1029.12,159.14,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-08,15,38,19,19,1294.06,548.1,209.1,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-08,16,37,19,18,1706.56,594.13,163.66,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-08,17,45,23,22,1988.91,577.37,329.31,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-08,18,30,15,15,1425.84,460.2,95.01,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-08,19,24,12,12,1055.4,316.43,144.18,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-08,20,31,16,15,1418.91,587.95,222.5,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-09,9,28,14,14,1175.63,365.91,118.34,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-09,10,30,15,15,1282.74,682.16,172.51,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-09,11,40,20,20,1724.36,540.53,123.08,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-09,12,39,20,19,1467.8,613.28,208.77,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-09,13,43,22,21,1890.53,893.52,168.97,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-09,14,43,22,21,1958.94,873.6,219.89,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-09,15,49,25,24,2093.48,578.13,306.3,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-09,16,41,21,20,1417.57,533.52,153.87,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-09,17,39,20,19,1432.17,762.46,103.8,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-09,18,26,13,13,1170.63,271.3,177.84,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-09,19,29,15,14,1272.48,488.88,106.95,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-09,20,22,11,11,980.08,444.04,86.64,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-10,9,39,24,15,1489.83,873.36,287.79,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-10,10,37,22,15,1369.09,619.0,94.9,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-10,11,55,34,21,2447.21,1164.99,365.75,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-10,12,75,46,29,3493.78,1414.86,430.36,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-10,13,72,44,28,2999.1,1430.36,527.14,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-10,14,64,39,25,2349.24,734.97,378.45,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-10,15,74,45,29,2976.39,1056.78,343.55,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-10,16,68,42,26,2781.58,735.82,368.56,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-10,17,55,34,21,2384.53,614.2,179.77,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-10,18,55,34,21,2043.91,534.16,393.91,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-10,19,40,24,16,1593.95,680.7,171.62,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-10,20,39,24,15,1737.24,524.55,140.39,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-11,9,47,29,18,1883.87,696.68,243.7,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-11,10,51,31,20,1707.03,616.94,181.91,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-11,11,52,32,20,1845.75,1015.93,267.93,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-11,12,70,43,27,3356.23,1437.21,518.4,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-11,13,85,52,33,3326.11,1841.35,473.32,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-11,14,76,47,29,3187.3,1704.27,449.37,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-11,15,63,39,24,2968.55,907.34,327.67,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-11,16,79,48,31,2885.5,1718.94,522.23,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-11,17,47,29,18,1839.06,451.85,328.6,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-11,18,57,35,22,1999.57,923.09,412.74,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-11,19,53,32,21,2152.2,482.44,149.85,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-11,20,56,34,22,2392.62,1110.49,382.19,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-12,9,28,14,14,1136.91,527.48,206.67,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-12,10,32,16,16,1420.91,577.66,230.36,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-12,11,35,18,17,1377.17,477.54,102.82,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-12,12,38,19,19,1248.99,764.52,201.04,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-12,13,42,21,21,1517.81,606.16,237.35,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-12,14,46,23,23,1790.71,424.88,269.86,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-12,15,38,19,19,1591.96,744.17,206.27,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-12,16,39,20,19,1685.35,390.63,278.47,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-12,17,41,21,20,1509.69,418.65,259.38,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-12,18,35,18,17,1365.1,508.61,203.13,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-12,19,25,13,12,854.55,361.85,162.19,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-12,20,29,15,14,1181.22,650.81,93.39,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-13,9,25,13,12,1118.01,480.26,109.14,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-13,10,23,11,12,1085.4,385.23,121.33,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-13,11,35,18,17,1454.13,578.2,253.22,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-13,12,41,21,20,1511.88,798.52,287.73,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-13,13,42,21,21,1778.07,679.38,138.8,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-13,14,52,27,25,1847.7,1075.7,180.52,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-13,15,49,25,24,2236.16,1025.05,350.93,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-13,16,48,24,24,2299.63,741.97,251.92,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-13,17,34,17,17,1141.42,651.38,167.82,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-13,18,32,16,16,1193.4,345.44,184.88,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-13,19,33,17,16,1531.26,443.82,156.86,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-13,20,31,16,15,1297.71,411.66,168.05,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-14,9,25,13,12,926.53,374.91,63.1,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-14,10,29,15,14,1042.23,350.94,179.77,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-14,11,27,14,13,922.02,520.06,186.01,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-14,12,43,22,21,1694.44,602.96,173.18,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-14,13,41,21,20,1709.95,852.19,278.54,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-14,14,45,23,22,1540.8,744.33,171.73,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-14,15,46,23,23,1527.49,426.0,231.65,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-14,16,38,19,19,1234.97,651.57,171.98,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-14,17,27,14,13,1102.29,448.43,202.33,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-14,18,26,13,13,1028.4,516.17,112.56,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
2026-01-14,19,29,15,14,1268.22,379.15,139.88,indoor,DEMO synthetic attendance for Welcome to AIrlines MVP
