date,venue_slug,visitors,visitors_low,visitors_base,visitors_high,weather_risk,forecast_confidence,demand_signal_score,trend_signal_score,event_impact_score,holiday_impact_score,seasonality_score,weather_impact_score,notes,is_calibrated_demo
2024-11-07,aquapark_fala,1693,1422,1693,1964,medium,0.72,34.4,48.0,0.0,0.0,0.0,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-11-08,aquapark_fala,2001,1681,2001,2321,medium,0.72,37.6,48.0,0.0,0.0,0.0,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-11-09,aquapark_fala,2845,2390,2845,3300,medium,0.72,45.8,48.0,0.0,2.0,0.0,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-11-10,aquapark_fala,3100,2604,3100,3596,medium,0.72,48.4,48.0,0.0,2.0,0.0,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-11-11,aquapark_fala,1831,1538,1831,2124,medium,0.72,32.4,48.0,0.0,22.0,0.0,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-11-12,aquapark_fala,1501,1261,1501,1741,medium,0.72,32.4,48.0,0.0,0.0,0.0,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-11-13,aquapark_fala,1577,1325,1577,1829,medium,0.72,33.2,48.0,0.0,0.0,0.0,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-11-14,aquapark_fala,1693,1422,1693,1964,medium,0.72,34.4,48.0,0.0,0.0,0.0,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-11-15,aquapark_fala,2001,1681,2001,2321,medium,0.72,37.6,48.0,0.0,0.0,0.0,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-11-16,aquapark_fala,2845,2390,2845,3300,medium,0.72,45.8,48.0,0.0,2.0,0.0,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-11-17,aquapark_fala,3100,2604,3100,3596,medium,0.72,48.4,48.0,0.0,2.0,0.0,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-11-18,aquapark_fala,1501,1261,1501,1741,medium,0.72,32.4,48.0,0.0,0.0,0.0,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-11-19,aquapark_fala,1501,1261,1501,1741,medium,0.72,32.4,48.0,0.0,0.0,0.0,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-11-20,aquapark_fala,1577,1325,1577,1829,medium,0.72,33.2,48.0,0.0,0.0,0.0,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-11-21,aquapark_fala,1693,1422,1693,1964,medium,0.72,34.4,48.0,0.0,0.0,0.0,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-11-22,aquapark_fala,2001,1681,2001,2321,medium,0.72,37.6,48.0,0.0,0.0,0.0,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-11-23,aquapark_fala,2845,2390,2845,3300,medium,0.72,45.8,48.0,0.0,2.0,0.0,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-11-24,aquapark_fala,3100,2604,3100,3596,medium,0.72,48.4,48.0,0.0,2.0,0.0,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-11-25,aquapark_fala,1501,1261,1501,1741,medium,0.72,32.4,48.0,0.0,0.0,0.0,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-11-26,aquapark_fala,1501,1261,1501,1741,medium,0.72,32.4,48.0,0.0,0.0,0.0,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-11-27,aquapark_fala,1577,1325,1577,1829,medium,0.72,33.2,48.0,0.0,0.0,0.0,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-11-28,aquapark_fala,1693,1422,1693,1964,medium,0.72,34.4,48.0,0.0,0.0,0.0,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-11-29,aquapark_fala,2001,1681,2001,2321,medium,0.72,37.6,48.0,0.0,0.0,0.0,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-11-30,aquapark_fala,2845,2390,2845,3300,medium,0.72,45.8,48.0,0.0,2.0,0.0,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-01,aquapark_fala,3707,3114,3707,4300,medium,0.72,54.41,54.0,0.0,2.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-02,aquapark_fala,1794,1507,1794,2081,medium,0.72,38.41,54.0,0.0,0.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-03,aquapark_fala,1794,1507,1794,2081,medium,0.72,38.41,54.0,0.0,0.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-04,aquapark_fala,1886,1584,1886,2188,medium,0.72,39.21,54.0,0.0,0.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-05,aquapark_fala,2024,1700,2024,2348,medium,0.72,40.41,54.0,0.0,0.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-06,aquapark_fala,2392,2009,2392,2775,medium,0.72,43.61,54.0,0.0,0.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-07,aquapark_fala,3402,2858,3402,3946,medium,0.72,51.81,54.0,0.0,2.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-08,aquapark_fala,3707,3114,3707,4300,medium,0.72,54.41,54.0,0.0,2.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-09,aquapark_fala,1794,1507,1794,2081,medium,0.72,38.41,54.0,0.0,0.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-10,aquapark_fala,1794,1507,1794,2081,medium,0.72,38.41,54.0,0.0,0.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-11,aquapark_fala,1886,1584,1886,2188,medium,0.72,39.21,54.0,0.0,0.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-12,aquapark_fala,2024,1700,2024,2348,medium,0.72,40.41,54.0,0.0,0.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-13,aquapark_fala,2392,2009,2392,2775,medium,0.72,43.61,54.0,0.0,0.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-14,aquapark_fala,3402,2858,3402,3946,medium,0.72,51.81,54.0,0.0,2.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-15,aquapark_fala,3707,3114,3707,4300,medium,0.72,54.41,54.0,0.0,2.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-16,aquapark_fala,1794,1507,1794,2081,medium,0.72,38.41,54.0,0.0,0.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-17,aquapark_fala,1794,1507,1794,2081,medium,0.72,38.41,54.0,0.0,0.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-18,aquapark_fala,1886,1584,1886,2188,medium,0.72,39.21,54.0,0.0,0.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-19,aquapark_fala,2024,1700,2024,2348,medium,0.72,40.41,54.0,0.0,0.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-20,aquapark_fala,2392,2009,2392,2775,medium,0.72,43.61,54.0,0.0,0.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-21,aquapark_fala,3402,2858,3402,3946,medium,0.72,51.81,54.0,0.0,2.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-22,aquapark_fala,3707,3114,3707,4300,medium,0.72,54.41,54.0,0.0,2.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-23,aquapark_fala,1794,1507,1794,2081,medium,0.72,38.41,54.0,0.0,0.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-24,aquapark_fala,1794,1507,1794,2081,medium,0.72,38.41,54.0,0.0,0.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-25,aquapark_fala,2301,1933,2301,2669,medium,0.72,39.21,54.0,0.0,22.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-26,aquapark_fala,2469,2074,2469,2864,medium,0.72,40.41,54.0,0.0,22.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-27,aquapark_fala,2392,2009,2392,2775,medium,0.72,43.61,54.0,0.0,0.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-28,aquapark_fala,3402,2858,3402,3946,medium,0.72,51.81,54.0,0.0,2.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-29,aquapark_fala,3707,3114,3707,4300,medium,0.72,54.41,54.0,0.0,2.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-30,aquapark_fala,1794,1507,1794,2081,medium,0.72,38.41,54.0,0.0,0.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2024-12-31,aquapark_fala,1794,1507,1794,2081,medium,0.72,38.41,54.0,0.0,0.0,8.7,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,500,000.",True
2025-01-01,aquapark_fala,2075,1743,2075,2407,medium,0.72,41.17,54.0,0.0,22.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-02,aquapark_fala,1825,1533,1825,2117,medium,0.72,42.37,54.0,0.0,0.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-03,aquapark_fala,2157,1812,2157,2502,medium,0.72,45.57,54.0,0.0,0.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-04,aquapark_fala,3068,2577,3068,3559,medium,0.72,53.77,54.0,0.0,2.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-05,aquapark_fala,3343,2808,3343,3878,medium,0.72,56.37,54.0,0.0,2.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-06,aquapark_fala,1974,1658,1974,2290,medium,0.72,40.37,54.0,0.0,22.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-07,aquapark_fala,1618,1359,1618,1877,medium,0.72,40.37,54.0,0.0,0.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-08,aquapark_fala,1701,1429,1701,1973,medium,0.72,41.17,54.0,0.0,0.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-09,aquapark_fala,1825,1533,1825,2117,medium,0.72,42.37,54.0,0.0,0.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-10,aquapark_fala,2157,1812,2157,2502,medium,0.72,45.57,54.0,0.0,0.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-11,aquapark_fala,3068,2577,3068,3559,medium,0.72,53.77,54.0,0.0,2.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-12,aquapark_fala,3343,2808,3343,3878,medium,0.72,56.37,54.0,0.0,2.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-13,aquapark_fala,1618,1359,1618,1877,medium,0.72,40.37,54.0,0.0,0.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-14,aquapark_fala,1618,1359,1618,1877,medium,0.72,40.37,54.0,0.0,0.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-15,aquapark_fala,1837,1543,1837,2131,medium,0.72,41.17,54.0,8.0,0.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-16,aquapark_fala,1825,1533,1825,2117,medium,0.72,42.37,54.0,0.0,0.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-17,aquapark_fala,2157,1812,2157,2502,medium,0.72,45.57,54.0,0.0,0.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-18,aquapark_fala,3068,2577,3068,3559,medium,0.72,53.77,54.0,0.0,2.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-19,aquapark_fala,3343,2808,3343,3878,medium,0.72,56.37,54.0,0.0,2.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-20,aquapark_fala,1618,1359,1618,1877,medium,0.72,40.37,54.0,0.0,0.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-21,aquapark_fala,1618,1359,1618,1877,medium,0.72,40.37,54.0,0.0,0.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-22,aquapark_fala,1701,1429,1701,1973,medium,0.72,41.17,54.0,0.0,0.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-23,aquapark_fala,1825,1533,1825,2117,medium,0.72,42.37,54.0,0.0,0.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-24,aquapark_fala,2157,1812,2157,2502,medium,0.72,45.57,54.0,0.0,0.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-25,aquapark_fala,3068,2577,3068,3559,medium,0.72,53.77,54.0,0.0,2.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-26,aquapark_fala,3343,2808,3343,3878,medium,0.72,56.37,54.0,0.0,2.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-27,aquapark_fala,1618,1359,1618,1877,medium,0.72,40.37,54.0,0.0,0.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-28,aquapark_fala,1618,1359,1618,1877,medium,0.72,40.37,54.0,0.0,0.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-29,aquapark_fala,1701,1429,1701,1973,medium,0.72,41.17,54.0,0.0,0.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-30,aquapark_fala,1825,1533,1825,2117,medium,0.72,42.37,54.0,0.0,0.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
2025-01-31,aquapark_fala,2157,1812,2157,2502,medium,0.72,45.57,54.0,0.0,0.0,13.04,3.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,537,500.",True
